Trade_Date,Company_Name,Symbol,Series,Market_Status,Prev_Close,Open,High,Low,Close,Last_Price,Daily_Return_%,Intraday_Range,Intraday_Range_%,Open_to_Close_%
2026-09-08,MAGELLANIC CLOUD LIMITED      ,MCLOUD    ,EQ,N,25.97,26.08,26.2,25.81,25.92,25.89,-0.1925,0.39,1.5017,-0.6135
2026-09-08,MULTI COMMODITY EXCHANGE      ,MCX       ,EQ,N,3330.2,3350.0,3366.4,3279.9,3342.0,3342.0,0.3543,86.5,2.5974,-0.2388
2026-09-08,GLOBAL HEALTH LIMITED         ,MEDANTA   ,EQ,N,1422.6,1425.8,1434.9,1403.4,1428.6,1432.0,0.4218,31.5,2.2143,0.1964
2026-09-08,MEDI ASSIST HEALTH SER L      ,MEDIASSIST,EQ,N,336.5,336.5,338.9,330.0,331.25,330.9,-1.5602,8.9,2.6449,-1.5602
2026-09-08,MEDICAMEN BIOTECH LIMITED     ,MEDICAMEQ ,EQ,N,279.25,282.0,287.8,275.0,285.75,286.0,2.3277,12.8,4.5837,1.3298
2026-09-08,MEDI CAPS LTD.                ,MEDICAPQ  ,EQ,N,26.9,27.0,27.9,25.0,25.62,26.5,-4.7584,2.9,10.7807,-5.1111
2026-09-08,MEDICO REMEDIES LIMITED       ,MEDICO    ,EQ,N,40.77,41.11,41.11,39.03,39.28,39.36,-3.6546,2.08,5.1018,-4.4515
2026-09-08,MEDPLUS HEALTH SERV LTD       ,MEDPLUS   ,EQ,N,659.7,656.0,667.0,655.8,663.45,660.15,0.5684,11.2,1.6977,1.1357
2026-09-08,MEESHO LIMITED                ,MEESHO    ,EQ,N,210.3,210.3,213.9,208.71,211.06,210.6,0.3614,5.19,2.4679,0.3614
2026-09-08,MEGASTAR FOODS LIMITED        ,MEGASTAR  ,EQ,N,300.1,309.0,309.0,287.25,288.85,289.75,-3.7488,21.75,7.2476,-6.521
2026-09-08,MANGAL ELECTRICAL IND L       ,MEIL      ,EQ,N,279.25,276.95,290.0,276.95,286.7,283.35,2.6679,13.05,4.6732,3.5205
2026-09-08,MENON PISTONS LTD.            ,MENNPIS   ,EQ,N,81.72,82.99,85.8,82.24,84.28,84.05,3.1326,3.56,4.3563,1.5544
2026-09-08,MERCANTILE VENTURES LTD.      ,MERCANTILE,EQ,N,24.43,24.92,27.2,23.73,24.72,24.67,1.1871,3.47,14.2038,-0.8026
2026-09-08,MERCURY EV-TECH LIMITED       ,MERCURYEV ,EQ,N,37.4,37.68,38.75,36.75,38.38,38.4,2.6203,2.0,5.3476,1.8577
2026-09-08,MIRAEAMC - METAL              ,METAL     ,EQ,N,13.28,13.61,13.61,13.1,13.28,13.27,0.0,0.51,3.8404,-2.4247
2026-09-08,ICICIPRAMC - METALIETF        ,METALIETF ,EQ,N,13.24,13.48,13.48,13.1,13.25,13.26,0.0755,0.38,2.8701,-1.7062
2026-09-08,METRO BRANDS LIMITED          ,METROBRAND,EQ,N,934.5,934.55,952.0,926.2,948.55,950.0,1.5035,25.8,2.7608,1.498
2026-09-08,METROGLOBAL LTD.              ,METROGLOBL,EQ,N,140.0,140.0,140.0,138.0,139.9,139.9,-0.0714,2.0,1.4286,-0.0714
2026-09-08,METROPOLIS HEALTHCARE LTD     ,METROPOLIS,EQ,N,577.75,578.0,588.75,577.3,582.2,582.55,0.7702,11.45,1.9818,0.7266
2026-09-08,MAHALAXMI FABRIC MILLS LT     ,MFML      ,EQ,N,18.62,19.0,19.7,18.62,18.69,19.3,0.3759,1.08,5.8002,-1.6316
2026-09-08,MAX FINANCIAL SERV LTD        ,MFSL      ,EQ,N,1520.0,1511.0,1527.0,1485.0,1498.7,1498.7,-1.4013,42.0,2.7632,-0.814
2026-09-08,MANGALAM GLOBAL ENT LTD       ,MGEL      ,EQ,N,15.72,15.9,16.2,15.41,15.5,15.5,-1.3995,0.79,5.0254,-2.5157
2026-09-08,MAHANAGAR GAS LTD.            ,MGL       ,EQ,N,1092.1,1088.0,1105.0,1088.0,1103.2,1103.0,1.0164,17.0,1.5566,1.3971
2026-09-08,MAHINDRA HOLIDAYS LTD         ,MHRIL     ,EQ,N,205.53,205.0,208.04,204.7,205.71,205.8,0.0876,3.34,1.6251,0.3463
2026-09-08,KOTAKMAMC - MID150            ,MID150    ,EQ,N,23.49,23.49,23.52,23.37,23.48,23.47,-0.0426,0.15,0.6386,-0.0426
2026-09-08,NIP IND ETF MIDCAP 150        ,MID150BEES,EQ,N,239.11,242.99,242.99,237.91,239.02,238.11,-0.0376,5.08,2.1245,-1.6338
2026-09-08,ZERODHAAMC - MID150CASE       ,MID150CASE,EQ,N,11.63,11.79,11.79,11.59,11.63,11.64,0.0,0.2,1.7197,-1.3571
2026-09-08,DSPAMC - MIDBANKADD           ,MIDBANKADD,EQ,N,17.38,17.38,17.47,17.38,17.43,17.4,0.2877,0.09,0.5178,0.2877
2026-09-08,KOTAKMAMC - KOTAKMID50        ,MIDCAP    ,EQ,N,18.43,18.8,18.8,18.39,18.5,18.55,0.3798,0.41,2.2246,-1.5957
2026-09-08,DSPAMC - MIDCAPADD            ,MIDCAPADD ,EQ,N,23.12,23.12,23.26,23.06,23.1,23.26,-0.0865,0.2,0.8651,-0.0865
2026-09-08,UTIAMC-MIDCAPBETA             ,MIDCAPBETA,EQ,N,233.48,233.28,233.98,232.77,233.87,233.87,0.167,1.21,0.5182,0.2529
2026-09-08,MIRAEAMC - MAM150ETF          ,MIDCAPETF ,EQ,N,23.61,24.2,24.2,23.53,23.63,23.65,0.0847,0.67,2.8378,-2.3554
2026-09-08,ICICIPRAMC - ICICIM150        ,MIDCAPIETF,EQ,N,23.9,23.91,24.0,23.8,23.91,24.0,0.0418,0.2,0.8368,0.0
2026-09-08,MISHRA DHATU NIGAM LTD        ,MIDHANI   ,EQ,N,419.9,422.5,482.4,421.0,477.0,470.9,13.5985,61.4,14.6225,12.8994
2026-09-08,DSPAMC - DSPQ50ETF            ,MIDQ50ADD ,EQ,N,24.92,25.42,26.01,24.42,24.92,24.9,0.0,1.59,6.3804,-1.967
2026-09-08,ICICI PRUD MIDCAP SEL ETF     ,MIDSELIETF,EQ,N,19.78,19.78,19.93,19.75,19.89,19.93,0.5561,0.18,0.91,0.5561
2026-09-08,MIRAEAMC - MIDSMALL           ,MIDSMALL  ,EQ,N,51.74,52.26,52.26,51.69,51.97,52.09,0.4445,0.57,1.1017,-0.5549
2026-09-08,MIDWEST LIMITED               ,MIDWESTLTD,EQ,N,1062.6,1066.5,1093.0,1058.1,1078.4,1080.0,1.4869,34.9,3.2844,1.1158
2026-09-08,MEGHNA INFRACON INFRA L       ,MIIL      ,EQ,N,710.15,719.0,725.85,700.5,704.6,707.65,-0.7815,25.35,3.5697,-2.0028
2026-09-08,MILKY MIST DAIRY FOOD L       ,MILKYMIST ,EQ,N,276.01,278.0,288.45,270.65,275.97,275.7,-0.0145,17.8,6.449,-0.7302
2026-09-08,MINDA CORPORATION LTD         ,MINDACORP ,EQ,N,695.55,692.0,711.0,690.05,708.3,710.5,1.8331,20.95,3.012,2.3555
2026-09-08,MINDTECK (INDIA) LIMITED      ,MINDTECK  ,EQ,N,168.74,168.74,171.97,160.1,165.0,162.3,-2.2164,11.87,7.0345,-2.2164
2026-09-08,MIRZA INTERNATIONAL LIMIT     ,MIRZAINT  ,EQ,N,31.01,31.05,31.4,30.5,30.73,30.5,-0.9029,0.9,2.9023,-1.0306
2026-09-08,MITCON CON & ENG SER LTD      ,MITCON    ,EQ,N,80.58,81.5,84.99,79.03,80.74,80.0,0.1986,5.96,7.3964,-0.9325
2026-09-08,MITTAL LIFE STYLE LIMITED     ,MITTAL    ,EQ,N,0.92,0.95,1.05,0.85,0.86,0.87,-6.5217,0.2,21.7391,-9.4737
2026-09-08,M K EXIM (INDIA) LTD.         ,MKEXIM    ,EQ,N,61.35,60.2,66.0,60.2,64.01,66.0,4.3358,5.8,9.454,6.3289
2026-09-08,M K PROTEINS LIMITED          ,MKPL      ,EQ,N,4.03,4.04,4.06,3.98,3.99,3.99,-0.9926,0.08,1.9851,-1.2376
2026-09-08,MILKFOOD LTD.                 ,MLKFOOD   ,EQ,N,85.8,85.8,87.99,82.1,84.87,84.98,-1.0839,5.89,6.8648,-1.0839
2026-09-08,MM FORGINGS LTD               ,MMFL      ,EQ,N,618.1,615.0,623.05,603.3,615.85,612.1,-0.364,19.75,3.1953,0.1382
2026-09-08,MMP INDUSTRIES LIMITED        ,MMP       ,EQ,N,444.95,454.75,485.0,449.5,478.5,477.0,7.5402,35.5,7.9784,5.2226
2026-09-08,MMTC LIMITED                  ,MMTC      ,EQ,N,63.82,63.95,64.35,62.95,63.19,63.0,-0.9872,1.4,2.1937,-1.1884
2026-09-08,MEDIA MATRIX WORLDWIDE L      ,MMWL      ,EQ,N,14.34,14.63,14.99,13.77,13.99,13.77,-2.4407,1.22,8.5077,-4.3746
2026-09-08,KOTAKMAMC - KOTAKMNC          ,MNC       ,EQ,N,33.04,33.04,33.14,32.87,33.11,33.11,0.2119,0.27,0.8172,0.2119
2026-09-08,MOTILALAMC - MOALPHA50        ,MOALPHA50 ,EQ,N,56.19,55.91,56.37,55.91,56.34,56.34,0.267,0.46,0.8187,0.7691
2026-09-08,MOTILALAMC - MOBANK10         ,MOBANK10  ,EQ,N,16.78,16.94,16.94,16.64,16.65,16.76,-0.7747,0.3,1.7878,-1.7119
2026-09-08,ONE MOBIKWIK SYSTEMS LTD      ,MOBIKWIK  ,EQ,N,194.24,193.61,197.8,191.9,194.14,193.2,-0.0515,5.9,3.0375,0.2737
2026-09-08,MOTILALAMC - MOCAPITAL        ,MOCAPITAL ,EQ,N,54.82,55.48,55.51,54.27,54.52,54.62,-0.5472,1.24,2.2619,-1.7304
2026-09-08,MOTILALAMC - MODEFENCE        ,MODEFENCE ,EQ,N,107.24,110.0,110.0,107.24,109.72,109.9,2.3126,2.76,2.5737,-0.2545
2026-09-08,MODI NATURALS LIMITED         ,MODINATUR ,EQ,N,344.8,345.95,358.0,340.35,353.6,352.25,2.5522,17.65,5.1189,2.2113
2026-09-08,MODI RUBBER LTD               ,MODIRUBBER,EQ,N,128.99,128.15,133.0,117.31,124.72,126.89,-3.3103,15.69,12.1637,-2.6766
2026-09-08,MODIS NAVNIRMAN LTD           ,MODIS     ,EQ,N,383.05,383.0,387.55,369.5,376.0,373.0,-1.8405,18.05,4.7122,-1.8277
2026-09-08,MODISON LIMITED               ,MODISONLTD,EQ,N,475.6,481.75,499.35,475.05,499.35,499.35,4.9937,24.3,5.1093,3.6533
2026-09-08,MODERN THREADS INDIA LTD      ,MODTHREAD ,EQ,N,54.7,54.7,56.6,52.7,52.96,52.9,-3.181,3.9,7.1298,-3.181
2026-09-08,MOTILALAMC - MOENERGY         ,MOENERGY  ,EQ,N,37.89,38.07,38.52,37.65,38.4,38.52,1.346,0.87,2.2961,0.8668
2026-09-08,MOTILALAMC - MOGOLD           ,MOGOLD    ,EQ,N,150.25,152.35,152.35,148.5,150.6,150.8,0.2329,3.85,2.5624,-1.1487
2026-09-08,MOTILALAMC - G5               ,MOGSEC    ,EQ,N,65.2,65.67,65.67,65.4,65.4,65.4,0.3067,0.27,0.4141,-0.4111
2026-09-08,MOTILALAMC - MOHEALTH         ,MOHEALTH  ,EQ,N,51.89,51.89,52.65,51.53,52.6,52.65,1.3683,1.12,2.1584,1.3683
2026-09-08,MOHITE INDUSTRIES LTD.        ,MOHITE    ,EQ,N,2.81,2.84,2.84,2.71,2.71,2.71,-3.5587,0.13,4.6263,-4.5775
2026-09-08,MOHIT INDUSTRIES LTD          ,MOHITIND  ,EQ,N,23.73,23.58,24.85,23.5,23.5,23.5,-0.9692,1.35,5.689,-0.3393
2026-09-08,MOIL LIMITED                  ,MOIL      ,EQ,N,247.22,247.51,253.3,247.0,251.49,251.78,1.7272,6.3,2.5483,1.608
2026-09-08,MOTILALAMC - MOINFRA          ,MOINFRA   ,EQ,N,58.51,58.51,58.58,58.21,58.5,58.5,-0.0171,0.37,0.6324,-0.0171
2026-09-08,MOTILALAMC - MOIPO            ,MOIPO     ,EQ,N,48.66,48.66,48.95,48.4,48.7,48.7,0.0822,0.55,1.1303,0.0822
2026-09-08,MOKSH ORNAMENTS LIMITED       ,MOKSH     ,EQ,N,10.13,10.01,10.28,9.66,10.0,10.0,-1.2833,0.62,6.1204,-0.0999
2026-09-08,MEGHMANI ORGANICS LIMITED     ,MOL       ,EQ,N,65.73,65.75,67.68,64.85,65.82,66.07,0.1369,2.83,4.3055,0.1065
2026-09-08,MOLBIO DIAGNOSTICS LTD        ,MOLBIO    ,EQ,N,1127.2,1127.2,1155.0,1110.2,1117.5,1118.0,-0.8605,44.8,3.9744,-0.8605
2026-09-08,MOLD-TEK PACKAGING LTD        ,MOLDTKPAC ,EQ,N,697.6,695.0,708.95,694.0,697.55,695.0,-0.0072,14.95,2.1431,0.3669
2026-09-08,MOTILALAMC - MOLOWVOL         ,MOLOWVOL  ,EQ,N,35.93,35.93,35.93,35.57,35.67,35.7,-0.7236,0.36,1.0019,-0.7236
2026-09-08,MOTILAL OS MIDCAP100 ETF      ,MOM100    ,EQ,N,67.83,67.83,68.11,67.62,67.91,68.01,0.1179,0.49,0.7224,0.1179
2026-09-08,ICICIPRAMC - ICICIMOM30       ,MOM30IETF ,EQ,N,31.23,31.23,31.65,31.23,31.53,31.65,0.9606,0.42,1.3449,0.9606
2026-09-08,MOTILAL OSWAL M50 ETF         ,MOM50     ,EQ,N,249.1,246.55,248.82,246.55,247.72,248.5,-0.554,2.27,0.9113,0.4745
2026-09-08,BIRLASLAMC - MOMENTUM         ,MOMENTUM  ,EQ,N,31.18,31.22,31.8,31.15,31.46,31.4,0.898,0.65,2.0847,0.7687
2026-09-08,KOTAKMAMC - MOMENTUM30        ,MOMENTUM30,EQ,N,30.76,30.83,31.12,30.73,30.98,30.8,0.7152,0.39,1.2679,0.4865
2026-09-08,MOTILALAMC - MOMENTUM50       ,MOMENTUM50,EQ,N,54.33,54.87,55.03,53.85,54.92,55.02,1.086,1.18,2.1719,0.0911
2026-09-08,MOTILALAMC - MOMETAL          ,MOMETAL   ,EQ,N,13.2,13.24,14.49,12.97,13.18,13.1,-0.1515,1.52,11.5152,-0.4532
2026-09-08,MOTILALAMC - MOMGF            ,MOMGF     ,EQ,N,161.86,162.05,162.65,161.24,161.24,161.24,-0.383,1.41,0.8711,-0.4998
2026-09-08,MOTILALAMC - MOMIDMTM         ,MOMIDMTM  ,EQ,N,64.44,64.93,64.99,64.12,64.87,64.95,0.6673,0.87,1.3501,-0.0924
2026-09-08,MIRAEAMC - MOMMIDCAP          ,MOMMIDCAP ,EQ,N,12.96,13.0,13.11,12.97,13.09,13.11,1.0031,0.14,1.0802,0.6923
2026-09-08,MOTILALAMC - MOMNC            ,MOMNC     ,EQ,N,32.02,32.0,32.1,31.97,32.1,32.1,0.2498,0.13,0.406,0.3125
2026-09-08,MOTILALAMC - MOMOMENTUM       ,MOMOMENTUM,EQ,N,62.06,63.3,63.3,62.06,62.43,62.37,0.5962,1.24,1.9981,-1.3744
2026-09-08,MOTILAL OS NASDAQ100 ETF      ,MON100    ,EQ,N,336.35,339.71,349.0,331.4,344.7,344.18,2.4825,17.6,5.2326,1.4689
2026-09-08,MOTILALAMC - MON50EQUAL       ,MON50EQUAL,EQ,N,33.08,32.85,32.9,32.7,32.84,32.9,-0.7255,0.2,0.6046,-0.0304
2026-09-08,MONARCH NETWORTH CAP LTD      ,MONARCH   ,EQ,N,383.25,382.9,385.05,378.65,382.45,382.0,-0.2087,6.4,1.6699,-0.1175
2026-09-08,MOTILALAMC - MONEXT50         ,MONEXT50  ,EQ,N,72.41,72.69,72.88,72.39,72.83,72.88,0.58,0.49,0.6767,0.1926
2026-09-08,MONEYBOXX FINANCE LIMITED     ,MONEYBOXX ,EQ,N,56.83,59.0,59.0,56.0,56.01,56.0,-1.4429,3.0,5.2789,-5.0678
2026-09-08,MOTILALAMC - MONIFTY100       ,MONIFTY100,EQ,N,25.15,25.04,25.06,24.9,24.94,25.0,-0.835,0.16,0.6362,-0.3994
2026-09-08,MOTILALAMC - MONIFTY500       ,MONIFTY500,EQ,N,23.78,23.83,23.83,23.65,23.72,23.69,-0.2523,0.18,0.7569,-0.4616
2026-09-08,MOTILALAMC - MONQ50           ,MONQ50    ,EQ,N,164.09,168.19,196.9,164.0,195.77,196.0,19.3065,32.9,20.05,16.3981
2026-09-08,MONTE CARLO FASHIONS LTD.     ,MONTECARLO,EQ,N,575.45,576.7,576.7,554.8,558.5,558.05,-2.9455,21.9,3.8057,-3.1559
2026-09-08,MOTILALAMC - MOOILGAS         ,MOOILGAS  ,EQ,N,11.12,11.11,11.13,11.02,11.05,11.03,-0.6295,0.11,0.9892,-0.5401
2026-09-08,MOTILALAMC - MOPSE            ,MOPSE     ,EQ,N,99.05,99.0,99.46,98.92,99.46,99.46,0.4139,0.54,0.5452,0.4646
2026-09-08,MOTILALAMC - MOQUALITY        ,MOQUALITY ,EQ,N,197.14,198.72,199.75,197.98,199.27,199.27,1.0805,1.77,0.8978,0.2768
2026-09-08,MOTILALAMC - MOREALTY         ,MOREALTY  ,EQ,N,89.89,96.0,96.0,88.63,89.78,89.84,-0.1224,7.37,8.1989,-6.4792
2026-09-08,MOREPEN LAB. LTD              ,MOREPENLAB,EQ,N,118.88,119.5,122.55,116.0,117.16,116.92,-1.4468,6.55,5.5098,-1.9582
2026-09-08,MOSCHIP TECHNOLOGIES LTD      ,MOSCHIP   ,EQ,N,212.6,212.8,217.74,212.66,214.26,216.0,0.7808,5.08,2.3895,0.6861
2026-09-08,MOTILALAMC - MOSERVICE        ,MOSERVICE ,EQ,N,30.65,30.96,30.96,30.4,30.45,30.45,-0.6525,0.56,1.8271,-1.6473
2026-09-08,MOTILALAMC - MOSILVER         ,MOSILVER  ,EQ,N,227.8,229.0,231.19,227.43,229.24,229.55,0.6321,3.76,1.6506,0.1048
2026-09-08,MOTILALAMC - MOSMALL250       ,MOSMALL250,EQ,N,18.55,18.08,18.67,18.08,18.58,18.59,0.1617,0.59,3.1806,2.7655
2026-09-08,SAMVRDHNA MTHRSN INTL LTD     ,MOTHERSON ,EQ,N,162.0,162.8,164.5,161.17,163.85,163.85,1.142,3.33,2.0556,0.645
2026-09-08,MOTILAL OSWAL FIN LTD         ,MOTILALOFS,EQ,N,1055.0,1060.0,1060.2,1035.2,1051.5,1051.5,-0.3318,25.0,2.3697,-0.8019
2026-09-08,MOTISONS JEWELLERS LTD        ,MOTISONS  ,EQ,N,16.77,16.8,16.86,15.83,16.13,16.23,-3.8163,1.03,6.1419,-3.9881
2026-09-08,MOTOR & GENERAL FINANCE L     ,MOTOGENFIN,EQ,N,31.37,32.23,32.25,25.3,27.45,27.29,-12.496,6.95,22.1549,-14.8309
2026-09-08,MOTILALAMC - MOTOUR           ,MOTOUR    ,EQ,N,77.37,77.01,77.5,76.86,77.49,77.3,0.1551,0.64,0.8272,0.6233
2026-09-08,MOTILALAMC - MOVALUE          ,MOVALUE   ,EQ,N,112.05,112.5,112.61,111.5,111.69,111.9,-0.3213,1.11,0.9906,-0.72
2026-09-08,MPHASIS LIMITED               ,MPHASIS   ,EQ,N,2369.1,2374.0,2374.0,2335.1,2355.0,2355.0,-0.5952,38.9,1.642,-0.8003
2026-09-08,MPS LIMITED                   ,MPSLTD    ,EQ,N,2635.7,2625.0,2759.6,2606.0,2749.1,2750.2,4.3025,153.6,5.8277,4.7276
2026-09-08,MRF LTD                       ,MRF       ,EQ,N,128890.0,128750.0,129290.0,128000.0,128245.0,128400.0,-0.5004,1290.0,1.0009,-0.3922
2026-09-08,MRPL                          ,MRPL      ,EQ,N,173.19,174.43,176.26,170.75,172.96,173.8,-0.1328,5.51,3.1815,-0.8427
2026-09-08,360ONEAMC - MSCI360           ,MSCI360   ,EQ,N,10.07,10.12,10.12,10.02,10.02,10.02,-0.4965,0.1,0.993,-0.9881
2026-09-08,DSPAMC - MSCIADD              ,MSCIADD   ,EQ,N,29.3,29.15,29.28,29.15,29.27,29.27,-0.1024,0.13,0.4437,0.4117
2026-09-08,KOTAKMAMC - MSCIINDIA         ,MSCIINDIA ,EQ,N,29.6,29.57,29.59,29.4,29.47,29.4,-0.4392,0.19,0.6419,-0.3382
2026-09-08,MANGALAM SEEDS LTD.           ,MSL       ,EQ,N,144.0,149.0,150.0,140.0,140.1,140.1,-2.7083,10.0,6.9444,-5.9732
2026-09-08,MSP STEEL & POWER LTD.        ,MSPL      ,EQ,N,34.78,34.78,35.2,34.53,34.95,35.09,0.4888,0.67,1.9264,0.4888
2026-09-08,MSTC LIMITED                  ,MSTCLTD   ,EQ,N,785.65,790.7,805.0,754.35,778.55,771.5,-0.9037,50.65,6.4469,-1.5366
2026-09-08,MOTHERSON SUMI WRNG IND L     ,MSUMI     ,EQ,N,36.9,36.65,36.77,36.34,36.61,36.7,-0.7859,0.43,1.1653,-0.1091
2026-09-08,MAHANAGAR TELEPHONE NIGAM     ,MTNL      ,EQ,N,26.05,26.14,26.14,25.3,25.35,25.4,-2.6871,0.84,3.2246,-3.0222
2026-09-08,MUFIN GREEN FINANCE LTD       ,MUFIN     ,EQ,N,136.17,136.24,138.33,135.0,135.35,135.0,-0.6022,3.33,2.4455,-0.6533
2026-09-08,CREDO BRANDS MARKETING L      ,MUFTI     ,EQ,N,74.0,74.0,74.8,73.3,73.91,74.15,-0.1216,1.5,2.027,-0.1216
2026-09-08,MUKAND LTD.                   ,MUKANDLTD ,EQ,N,136.9,136.42,138.2,135.45,137.66,137.25,0.5551,2.75,2.0088,0.909
2026-09-08,MUKESH BABU FINANC SER L      ,MUKESHB   ,EQ,N,133.84,133.45,135.0,133.45,133.45,133.45,-0.2914,1.55,1.1581,0.0
2026-09-08,MUKKA PROTEINS LIMITED        ,MUKKA     ,EQ,N,32.15,32.53,32.78,30.34,30.72,30.7,-4.4479,2.44,7.5894,-5.5641
2026-09-08,MIRAEAMC - MULTICAP           ,MULTICAP  ,EQ,N,16.69,16.75,16.8,16.65,16.69,16.71,0.0,0.15,0.8987,-0.3582
2026-09-08,MUNJAL AUTO IND. LTD.         ,MUNJALAU  ,EQ,N,116.04,115.99,115.99,112.3,112.8,112.77,-2.7921,3.69,3.1799,-2.7502
2026-09-08,MUNJAL SHOWA LTD              ,MUNJALSHOW,EQ,N,129.21,128.12,130.59,126.0,128.75,128.9,-0.356,4.59,3.5524,0.4917
2026-09-08,MURUDESHWAR CERAMICS LTD      ,MURUDCERA ,EQ,N,29.33,29.02,29.93,28.0,29.08,29.28,-0.8524,1.93,6.5803,0.2068
2026-09-08,MUTHOOT CAP SERV LTD          ,MUTHOOTCAP,EQ,N,239.07,244.8,244.8,231.1,234.39,234.1,-1.9576,13.7,5.7305,-4.2525
2026-09-08,MUTHOOT FINANCE LIMITED       ,MUTHOOTFIN,EQ,N,2880.0,2890.0,2899.7,2868.8,2899.7,2899.7,0.684,30.9,1.0729,0.3356
2026-09-08,MUTHOOT MICROFIN LIMITED      ,MUTHOOTMF ,EQ,N,197.93,196.54,202.45,196.2,201.57,201.0,1.839,6.25,3.1577,2.5593
2026-09-08,MV ELECTROSYSTEMS LIMITED     ,MVELECTRO ,EQ,N,806.45,820.0,917.8,815.2,883.25,905.0,9.5232,102.6,12.7224,7.7134
2026-09-08,MANOJ VAIBHAV GEM N JEW L     ,MVGJL     ,EQ,N,215.88,233.99,233.99,205.25,210.72,208.3,-2.3902,28.74,13.313,-9.9449
2026-09-08,MANGALAM WORLDWIDE LTD        ,MWL       ,EQ,N,38.5,38.93,39.35,37.51,37.65,38.0,-2.2078,1.84,4.7792,-3.288
2026-09-08,NACL INDUSTRIES LIMITED       ,NACLIND   ,EQ,N,164.58,164.6,164.99,160.0,161.0,161.05,-2.1752,4.99,3.032,-2.1871
2026-09-08,NAGREEKA CAP & INFR.LTD       ,NAGREEKCAP,EQ,N,23.75,23.25,24.29,22.31,23.38,22.8,-1.5579,1.98,8.3368,0.5591
2026-09-08,NAGREEKA EXPORTS LTD.         ,NAGREEKEXP,EQ,N,22.31,22.5,22.87,22.05,22.39,22.21,0.3586,0.82,3.6755,-0.4889
2026-09-08,NAHAR CAP & FIN.              ,NAHARCAP  ,EQ,N,257.85,255.25,259.85,255.2,258.9,258.8,0.4072,4.65,1.8034,1.43
2026-09-08,NAHAR INDS ENT LTD            ,NAHARINDUS,EQ,N,139.05,140.8,140.8,135.73,137.43,136.6,-1.165,5.07,3.6462,-2.3935
2026-09-08,NAHAR POLY FILMS LIMITED      ,NAHARPOLY ,EQ,N,238.38,238.02,244.9,234.0,243.18,243.94,2.0136,10.9,4.5725,2.1679
2026-09-08,NAHAR SPINNING MILLS LTD.     ,NAHARSPING,EQ,N,286.15,285.0,294.5,276.0,277.55,279.0,-3.0054,18.5,6.4651,-2.614
2026-09-08,NIPPON L I A M LTD            ,NAM-INDIA ,EQ,N,1195.0,1194.0,1195.0,1180.0,1188.9,1188.9,-0.5105,15.0,1.2552,-0.4271
2026-09-08,NARMADA AGROBASE LIMITED      ,NARMADA   ,EQ,N,14.39,14.38,14.99,13.96,14.78,14.71,2.7102,1.03,7.1577,2.7816
2026-09-08,NATCO PHARMA LTD.             ,NATCOPHARM,EQ,N,838.3,838.3,846.85,823.4,825.75,825.0,-1.4971,23.45,2.7973,-1.4971
2026-09-08,NATH BIO-GENES (I) LTD        ,NATHBIOGEN,EQ,N,152.65,152.27,153.95,149.98,152.01,152.02,-0.4193,3.97,2.6007,-0.1707
2026-09-08,NATIONAL ALUMINIUM CO LTD     ,NATIONALUM,EQ,N,365.9,370.7,378.3,367.8,371.05,371.05,1.4075,10.5,2.8696,0.0944
2026-09-08,NATIONAL STAND (INDIA) L      ,NATIONSTD ,EQ,N,104.73,106.0,109.96,104.82,109.95,109.96,4.9842,5.14,4.9079,3.7264
2026-09-08,INFO EDGE (I) LTD             ,NAUKRI    ,EQ,N,1302.5,1274.5,1298.3,1251.9,1292.0,1292.0,-0.8061,46.4,3.5624,1.3731
2026-09-08,NAVA LIMITED                  ,NAVA      ,EQ,N,556.25,559.95,559.95,551.0,554.55,556.95,-0.3056,8.95,1.609,-0.9644
2026-09-08,NAVIN FLUORINE INT. LTD       ,NAVINFLUOR,EQ,N,8603.5,8552.0,8754.0,8505.5,8731.0,8740.0,1.482,248.5,2.8884,2.0931
2026-09-08,NAVKAR CORPORATION LTD.       ,NAVKARCORP,EQ,N,96.02,95.5,96.97,94.11,94.75,95.0,-1.3226,2.86,2.9785,-0.7853
2026-09-08,NAVNEET EDUCATION LTD         ,NAVNETEDUL,EQ,N,131.84,131.6,131.6,130.0,130.16,130.19,-1.2743,1.6,1.2136,-1.0942
2026-09-08,NAZARA TECHNOLOGIES LTD       ,NAZARA    ,EQ,N,370.3,368.0,370.7,366.0,368.4,368.1,-0.5131,4.7,1.2692,0.1087
2026-09-08,NBCC (INDIA) LIMITED          ,NBCC      ,EQ,N,86.0,85.54,86.1,84.88,86.0,86.0,0.0,1.22,1.4186,0.5378
2026-09-08,N.B.I. IND. FIN. CO. LTD      ,NBIFIN    ,EQ,N,1967.7,2000.0,2024.0,1962.0,1970.0,1970.0,0.1169,62.0,3.1509,-1.5
2026-09-08,NCC LIMITED                   ,NCC       ,EQ,N,150.67,150.6,152.5,147.55,148.65,148.4,-1.3407,4.95,3.2853,-1.2948
2026-09-08,NCL INDUSTRIES LIMITED        ,NCLIND    ,EQ,N,178.3,177.65,177.65,175.82,176.65,176.05,-0.9254,1.83,1.0264,-0.5629
2026-09-08,NAGA DHUNSERI GROUP LTD       ,NDGL      ,EQ,N,2790.0,2820.0,2849.0,2775.0,2775.0,2775.0,-0.5376,74.0,2.6523,-1.5957
